er,er
átt,átt,   ,   
sæti,sæti,    ,    
hér,hér,   ,   
á,á, , 
hv.,hv.,   ,   
Alþ.,Alþ.,    ,    
",",",", , 
hagað,hagað,     ,     
afstöðu,afstöðu,       ,       
minni,minni,     ,     
til,til,   ,   
mála,mála,    ,    
og,og,  ,  
málflutningi,málflutningi,            ,            
eingöngu,eingöngu,        ,        
í,í, , 
áróðursskyni,áróðursskyni,            ,            
.,., , 
,,,
Ég,Ég,  ,  
hygg,hygg,    ,    
",",",", , 
að,að,  ,  
hæstv.,hæstv.,      ,      
forsrh.,forsrh.,       ,       
",",",", , 
ef,ef,  ,  
hann,hann,    ,    
vildi,vildi,     ,     
kynna,kynna,     ,     
sér,sér,   ,   
mina,mína, i  , í  
þingsögu,þingsögu,        ,        
",",",", , 
gæti,gæti,    ,    
ekki,ekki,    ,    
sannað,sannað,      ,      
það,það,   ,   
",",",", , 
að,að,  ,  
ég,ég,  ,  
hefði,hefði,     ,     
fremur,fremur,      ,      
öðrum,öðrum,     ,     
þm.,þm.,   ,   
flutt,flutt,     ,     
mál,mál,   ,   
eingöngu,eingöngu,        ,        
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
láta,láta,    ,    
þau,þau,   ,   
sjást,sjást,     ,     
.,., , 
,,,
Ég,Ég,  ,  
hef,hef,   ,   
lagt,lagt,    ,    
meira,meira,     ,     
upp,upp,   ,   
úr,úr,  ,  
hinu,hinu,    ,    
",",",", , 
ef,ef,  ,  
ég,ég,  ,  
hef,hef,   ,   
flutt,flutt,     ,     
till.,till.,     ,     
",",",", , 
að,að,  ,  
reyna,reyna,     ,     
að,að,  ,  
koma,koma,    ,    
þeim,þeim,    ,    
fram,fram,    ,    
og,og,  ,  
þá,þá,  ,  
oft,oft,   ,   
orðið,orðið,     ,     
að,að,  ,  
sætta,sætta,     ,     
mig,mig,   ,   
við,við,   ,   
að,að,  ,  
ná,ná,  ,  
ekki,ekki,    ,    
fram,fram,    ,    
fullri,fullri,      ,      
lagfæringu,lagfæringu,          ,          
mála,mála,    ,    
",",",", , 
ef,ef,  ,  
eitthvað,eitthvað,        ,        
hefur,hefur,     ,     
áunnist,áunnist,       ,       
við,við,   ,   
minar,mínar, i   , í   
till.,till.,     ,     
,,,
Og,Og,  ,  
ég,ég,  ,  
held,held,    ,    
",",",", , 
að,að,  ,  
Alþfl.,Alþfl.,      ,      
hafi,hafi,    ,    
fullkomlega,fullkomlega,           ,           
notað,notað,     ,     
sér,sér,   ,   
tryggingamál,tryggingamál,            ,            
i,í,i,í
áróðursskyni,áróðursskyni,            ,            
og,og,  ,  
það,það,   ,   
meira,meira,     ,     
en,en,  ,  
efni,efni,    ,    
standa,standa,      ,      
til,til,   ,   
.,., , 
,,,
Ég,Ég,  ,  
held,held,    ,    
",",",", , 
að,að,  ,  
það,það,   ,   
væri,væri,    ,    
því,því,   ,   
ráð,ráð,   ,   
fyrir,fyrir,     ,     
hæstv.,hæstv.,      ,      
forsrh.,forsrh.,       ,       
og,og,  ,  
hans,hans,    ,    
flokk,flokk,     ,     
",",",", , 
ef,ef,  ,  
hann,hann,    ,    
vildi,vildi,     ,     
koma,koma,    ,    
i,í,i,í
veg,veg,   ,   
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
þetta,þetta,     ,     
mál,mál,   ,   
væri,væri,    ,    
notað,notað,     ,     
í,í, , 
áróðursskyni,áróðursskyni,            ,            
",",",", , 
að,að,  ,  
beita,beita,     ,     
sér,sér,   ,   
fyrir,fyrir,     ,     
því,því,   ,   
",",",", , 
að,að,  ,  
það,það,   ,   
nái,nái,   ,   
fram,fram,    ,    
að,að,  ,  
ganga,ganga,     ,     
",",",", , 
þannig,þannig,      ,      
að,að,  ,  
allir,allir,     ,     
hv.,hv.,   ,   
þdm.,þdm.,    ,    
standi,standi,      ,      
að,að,  ,  
því,því,   ,   
.,., , 
,,,
Það,Það,   ,   
er,er,  ,  
þess,þess,    ,    
vegna,vegna,     ,     
",",",", , 
sem,sem,   ,   
ég,ég,  ,  
tel,tel,   ,   
",",",", , 
að,að,  ,  
þessi,þessi,     ,     
hv.,hv.,   ,   
þd.,þd.,   ,   
gefi,gefi,    ,    
líka,líka,    ,    
afgreitt,afgreitt,        ,        
það,það,   ,   
",",",", , 
þegar,þegar,     ,     
það,það,   ,   
er,er,  ,  
nú,nú,  ,  
komið,komið,     ,     
hér,hér,   ,   
fyrir,fyrir,     ,     
",",",", , 
þó,þó,  ,  
að,að,  ,  
nokkuð,nokkuð,      ,      
sé,sé,  ,  
liðið,liðið,     ,     
á,á, , 
þingtimann,þingtímann,     i    ,     í    
.,., , 
,,,
Það,Það,   ,   
væri,væri,    ,    
eðlilegt,eðlilegt,        ,        
og,og,  ,  
sjálfsagt,sjálfsagt,         ,         
um,um,  ,  
mál,mál,   ,   
",",",", , 
sem,sem,   ,   
ágreiningur,ágreiningur,           ,           
finnst,finnst,      ,      
ekki,ekki,    ,    
um,um,  ,  
hér,hér,   ,   
i,í,i,í
hv.,hv.,   ,   
d.,d.,  ,  
",",",", , 
að,að,  ,  
það,það,   ,   
verði,verði,     ,     
afgreitt,afgreitt,        ,        
.,., , 
,,,
En,En,  ,  
við,við,   ,   
eigum,eigum,     ,     
eftir,eftir,     ,     
að,að,  ,  
sjá,sjá,   ,   
",",",", , 
hvort,hvort,     ,     
hans,hans,    ,    
verður,verður,      ,      
dýrðin,dýrðin,      ,      
i,í,i,í
þessu,þessu,     ,     
máli,máli,    ,    
.,., , 
,,,
Flm.,Flm.,    ,    
(,(, , 
Páll,Páll,    ,    
Þorsteinason,Þorsteinsson,         s  ,        a   
),), , 
:,:, , 
Herra,Herra,     ,     
forseti,forseti,       ,       
.,., , 
,,,
Fulltrúar,Fulltrúar,         ,         
Framsfl.,Framsfl.,        ,        
",",",", , 
sem,sem,   ,   
sæti,sæti,    ,    
áttu,áttu,    ,    
i,í,i,í
fjvn.,fjvn.,     ,     
á,á, , 
síðasta,síðasta,       ,       
þingi,þingi,     ,     
",",",", , 
lögðu,lögðu,     ,     
þar,þar,   ,   
til,til,   ,   
",",",", , 
að,að,  ,  
þessar,þessar,      ,      
150,150,   ,   
millj.,millj.,      ,      
kr.,kr.,   ,   
yrðu,yrðu,    ,    
endurlánaðar,endurlánaðar,            ,            
þannig,þannig,      ,      
",",",", , 
að,að,  ,  
raforkusjóður,raforkusjóður,             ,             
fengi,fengi,     ,     
45,45,  ,  
millj.,millj.,      ,      
kr.,kr.,   ,   
",",",", , 
ræktunarsjóður,ræktunarsjóður,              ,              
30,30,  ,  
millj.,millj.,      ,      
",",",", , 
fiskveiðasjóður,fiskveiðasjóður,               ,               
25,25,  ,  
millj.,millj.,      ,      
og,og,  ,  
50,50,  ,  
millj.,millj.,      ,      
yrðu,yrðu,    ,    
lánaðar,lánaðar,       ,       
til,til,   ,   
hafnargerða,hafnargerða,           ,           
.,., , 
,,,
Alþ.,Alþ.,    ,    
ákvað,ákvað,     ,     
hins,hins,    ,    
vegar,vegar,     ,     
eftir,eftir,     ,     
till.,till.,     ,     
meiri,meiri,     ,     
hl.,hl.,   ,   
fjvn.,fjvn.,     ,     
að,að,  ,  
ráðstafa,ráðstafa,        ,        
eigi,eigi,    ,    
meiru,meiru,     ,     
af,af,  ,  
þessu,þessu,     ,     
fé,fé,  ,  
en,en,  ,  
um,um,  ,  
98,98,  ,  
millj,millj,     ,     
",",",", , 
kr.,kr.,   ,   
og,og,  ,  
var,var,   ,   
sú,sú,  ,  
heimild,heimild,       ,       
til,til,   ,   
þeirrar,þeirrar,       ,       
ráðstöfunar,ráðstöfunar,           ,           
veitt,veitt,     ,     
i,í,i,í
22.,22.,   ,   
gr.,gr.,   ,   
fjárlaga,fjárlaga,        ,        
fyrir,fyrir,     ,     
árið,árið,    ,    
1959,1959,    ,    
.,., , 
,,,
Það,Það,   ,   
er,er,  ,  
kunnara,kunnara,       ,       
en,en,  ,  
frá,frá,   ,   
þurfi,þurfi,     ,     
að,að,  ,  
segja,segja,     ,     
",",",", , 
að,að,  ,  
fjárþörf,fjárþörf,        ,        
þeirra,þeirra,      ,      
stofnana,stofnana,        ,        
",",",", , 
sem,sem,   ,   
framsóknarmenn,framsóknarmenn,              ,              
lögðu,lögðu,     ,     
tíl,til, í , i 
á,á, , 
síðasta,síðasta,       ,       
þingi,þingi,     ,     
að,að,  ,  
nytu,nytu,    ,    
góðs,góðs,    ,    
af,af,  ,  
þessu,þessu,     ,     
fé,fé,  ,  
",",",", , 
er,er,  ,  
mjög,mjög,    ,    
mikil,mikil,     ,     
.,., , 
,,,
Sú,Sú,  ,  
lánsstofnun,lánsstofnun,           ,           
á,á, , 
að,að,  ,  
veita,veita,     ,     
stofnlán,stofnlán,        ,        
til,til,   ,   
skipakaupa,skipakaupa,          ,          
og,og,  ,  
flskvinnslustöðva,fiskvinnslustöðva,   k innslustöðv , lskv nn lustöð  
og,og,  ,  
er,er,  ,  
lánsfjárþörf,lánsfjárþörf,            ,            
sjávarútvegsins,sjávarútvegsins,               ,               
mjög,mjög,    ,    
mikil,mikil,     ,     
.,., , 
,,,
Á,Á, , 
þingi,þingi,     ,     
1956,1956,    ,    
var,var,   ,   
lögum,lögum,     ,     
um,um,  ,  
fiskveiðasjóð,fiskveiðasjóð,             ,             
breytt,breytt,      ,      
þannig,þannig,      ,      
",",",", , 
að,að,  ,  
numin,numin,     ,     
voru,voru,    ,    
úr,úr,  ,  
gildí,gildi,    í,    i
hámörk,hámörk,      ,      
",",",", , 
sem,sem,   ,   
áður,áður,    ,    
höfðu,höfðu,     ,     
verið,verið,     ,     
i,í,i,í
lögum,lögum,     ,     
um,um,  ,  
það,það,   ,   
",",",", , 
hve,hve,   ,   
sjóðurinu,sjóðurinn,        n,        u
má,má,  ,  
lána,lána,    ,    
háa,háa,   ,   
fjárhæð,fjárhæð,       ,       
til,til,   ,   
einstakra,einstakra,         ,         
framkvæmda,framkvæmda,          ,          
",",",", , 
og,og,  ,  
skipaflotinn,skipaflotinn,            ,            
stækkar,stækkar,       ,       
þannig,þannig,      ,      
",",",", , 
að,að,  ,  
þau,þau,   ,   
skip,skip,    ,    
",",",", , 
sem,sem,   ,   
fengin,fengin,      ,      
eru,eru,   ,   
til,til,   ,   
landsins,landsins,        ,        
",",",", , 
eru,eru,   ,   
yfirleitt,yfirleitt,         ,         
stærri,stærri,      ,      
og,og,  ,  
dýrari,dýrari,      ,      
en,en,  ,  
skip,skip,    ,    
",",",", , 
sem,sem,   ,   
notuð,notuð,     ,     
voru,voru,    ,    
til,til,   ,   
fiskveiða,fiskveiða,         ,         
fyrir,fyrir,     ,     
nokkrum,nokkrum,       ,       
árum,árum,    ,    
.,., , 
,,,
Því,Því,   ,   
mun,mun,   ,   
vera,vera,    ,    
svo,svo,   ,   
farið,farið,     ,     
",",",", , 
að,að,  ,  
fiskveiðasjóður,fiskveiðasjóður,               ,               
hefur,hefur,     ,     
ekkí,ekki,   í,   i
haft,haft,    ,    
fjármagn,fjármagn,        ,        
til,til,   ,   
að,að,  ,  
fullnægja,fullnægja,         ,         
eftirspurn,eftirspurn,          ,          
eftir,eftir,     ,     
lánum,lánum,     ,     
.,., , 
,,,
Það,Það,   ,   
er,er,  ,  
því,því,   ,   
að,að,  ,  
áliti,áliti,     ,     
okkar,okkar,     ,     
flm.,flm.,    ,    
þessa,þessa,     ,     
frv.,frv.,    ,    
mjög,mjög,    ,    
mikil,mikil,     ,     
þörf,þörf,    ,    
á,á, , 
að,að,  ,  
auka,auka,    ,    
fjármagn,fjármagn,        ,        
flskveiðasjóðs,fiskveiðasjóðs,   kvei a jóðs, lskve ða jó  
.,., , 
,,,
Þvi,Því,  i,  í
fé,fé,  ,  
",",",", , 
sem,sem,   ,   
ákveðið,ákveðið,       ,       
er,er,  ,  
að,að,  ,  
leggja,leggja,      ,      
fram,fram,    ,    
til,til,   ,   
hafnarsjóðanna,hafnarsjóðanna,              ,              
eða,eða,   ,   
endurlána,endurlána,         ,         
hafnarsjóðunum,hafnarsjóðunum,              ,              
skv.,skv.,    ,    
heimildinni,heimildinni,           ,           
i,í,i,í
fjárl.,fjárl.,      ,      
fyrir,fyrir,     ,     
þetta,þetta,     ,     
ár,ár,  ,  
",",",", , 
mun,mun,   ,   
nú,nú,  ,  
þegar,þegar,     ,     
hafa,hafa,    ,    
verið,verið,     ,     
ráðstafað,ráðstafað,         ,         
.,., , 
,,,
Og,Og,  ,  
mér,mér,   ,   
er,er,  ,  
kunnugt,kunnugt,       ,       
um,um,  ,  
það,það,   ,   
",",",", , 
a.m.k.,a.m.k.,      ,      
að,að,  ,  
því,því,   ,   
er,er,  ,  
snertir,snertir,       ,       
sumar,sumar,     ,     
þær,þær,   ,   
hafnir,hafnir,      ,      
",",",", , 
sem,sem,   ,   
njóta,njóta,     ,     
ekki,ekki,    ,    
góðs,góðs,    ,    
af,af,  ,  
því,því,   ,   
fé,fé,  ,  
",",",", , 
sem,sem,   ,   
þegar,þegar,     ,     
hefur,hefur,     ,     
verið,verið,     ,     
ráðstafað,ráðstafað,         ,         
skv.,skv.,    ,    
heimildinni,heimildinni,           ,           
í,í, , 
22.,22.,   ,   
gr.,gr.,   ,   
fjárl.,fjárl.,      ,      
",",",", , 
að,að,  ,  
þar,þar,   ,   
eru,eru,   ,   
fyrirhugaðar,fyrirhugaðar,            ,            
mjög,mjög,    ,    
kostnaðarsamar,kostnaðarsamar,              ,              
framkvæmdir,framkvæmdir,           ,           
nú,nú,  ,  
á,á, , 
næstunni,næstunni,        ,        
",",",", , 
sem,sem,   ,   
eru,eru,   ,   
nauðsynlegar,nauðsynlegar,            ,            
vegna,vegna,     ,     
atvinnulifsins,atvinnulífsins,         f ins,        ífs n 
á,á, , 
hlutaðeigandí,hlutaðeigandi,            í,            i
stöðum,stöðum,      ,      
.,., , 
,,,
Ég,Ég,  ,  
sé,sé,  ,  
ekki,ekki,    ,    
ástæðu,ástæðu,      ,      
til,til,   ,   
að,að,  ,  
hafa,hafa,    ,    
fleiri,fleiri,      ,      
orð,orð,   ,   
um,um,  ,  
þetta,þetta,     ,     
mál,mál,   ,   
nú,nú,  ,  
við,við,   ,   
þessa,þessa,     ,     
umr.,umr.,    ,    
og,og,  ,  
legg,legg,    ,    
til,til,   ,   
",",",", , 
að,að,  ,  
frv.,frv.,    ,    
verði,verði,     ,     
að,að,  ,  
umr.,umr.,    ,    
lokinni,lokinni,       ,       
visað,vísað, i   , í   
til,til,   ,   
hv.,hv.,   ,   
fjhn.,fjhn.,     ,     
,,,
En,En,  ,  
þar,þar,   ,   
sem,sem,   ,   
þetta,þetta,     ,     
þing,þing,    ,    
mun,mun,   ,   
aðeins,aðeins,      ,      
sitja,sitja,     ,     
mjög,mjög,    ,    
stuttan,stuttan,       ,       
tima,tíma, i  , í  
úr,úr,  ,  
þessu,þessu,     ,     
",",",", , 
þá,þá,  ,  
vænti,vænti,     ,     
ég,ég,  ,  
þess,þess,    ,    
",",",", , 
að,að,  ,  
hv.,hv.,   ,   
fjhn.,fjhn.,     ,     
afgreiði,afgreiði,        ,        
málið,málið,     ,     
mjög,mjög,    ,    
bráðlega,bráðlega,        ,        
.,., , 
,,,
Mig,Mig,   ,   
langar,langar,      ,      
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
vikja,víkja, i   , í   
nokkrum,nokkrum,       ,       
orðum,orðum,     ,     
að,að,  ,  
þessu,þessu,     ,     
máli,máli,    ,    
.,., , 
,,,
Þess,Þess,    ,    
vegna,vegna,     ,     
væri,væri,    ,    
út,út,  ,  
af,af,  ,  
fyrir,fyrir,     ,     
sig,sig,   ,   
mjög,mjög,    ,    
æskilegt,æskilegt,        ,        
að,að,  ,  
fá,fá,  ,  
meira,meira,     ,     
fé,fé,  ,  
inn,inn,   ,   
í,í, , 
fiskveiðasjóðinn,fiskveiðasjóðinn,                ,                
",",",", , 
þó,þó,  ,  
að,að,  ,  
þessar,þessar,      ,      
staðreyndir,staðreyndir,           ,           
liggi,liggi,     ,     
fyrir,fyrir,     ,     
",",",", , 
sem,sem,   ,   
ég,ég,  ,  
gerði,gerði,     ,     
greín,grein,   í ,   i 
fyrir,fyrir,     ,     
.,., , 
,,,
En,En,  ,  
það,það,   ,   
",",",", , 
sem,sem,   ,   
er,er,  ,  
aðalatriðið,aðalatriðið,           ,           
og,og,  ,  
fram,fram,    ,    
kom,kom,   ,   
hjá,hjá,   ,   
stjórn,stjórn,      ,      
fískveiðasjóðsins,fiskveiðasjóðsins, ískve ða jóðs n ,   kve ða jóðsins
",",",", , 
var,var,   ,   
",",",", , 
að,að,  ,  
hún,hún,   ,   
taldi,taldi,     ,     
sig,sig,   ,   
ekki,ekki,    ,    
reiðubúna,reiðubúna,         ,         
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
taka,taka,    ,    
á,á, , 
móti,móti,    ,    
þessu,þessu,     ,     
fé,fé,  ,  
",",",", , 
erlendu,erlendu,       ,       
fé,fé,  ,  
",",",", , 
án,án,  ,  
þess,þess,    ,    
að,að,  ,  
gerðar,gerðar,      ,      
yrðu,yrðu,    ,    
breyt.,breyt.,      ,      
á,á, , 
l.,l.,  ,  
um,um,  ,  
fiskveiðasjóð,fiskveiðasjóð,             ,             
.,., , 
,,,
Stjórn,Stjórn,      ,      
fiskveiðasjóðs,fiskveiðasjóðs,              ,              
hefur,hefur,     ,     
ekki,ekki,    ,    
skv.,skv.,    ,    
l.,l.,  ,  
um,um,  ,  
fiskveiðasjóð,fiskveiðasjóð,             ,             
heimild,heimild,       ,       
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
lána,lána,    ,    
þetta,þetta,     ,     
erlenda,erlenda,       ,       
fé,fé,  ,  
með,með,   ,   
neinni,neinni,      ,      
gengisklásúlu,gengisklásúlu,             ,             
",",",", , 
sem,sem,   ,   
kallað,kallað,      ,      
er,er,  ,  
",",",", , 
eða,eða,   ,   
fyrirvara,fyrirvara,         ,         
um,um,  ,  
það,það,   ,   
",",",", , 
að,að,  ,  
sá,sá,  ,  
",",",", , 
sem,sem,   ,   
tekur,tekur,     ,     
féð,féð,   ,   
",",",", , 
verði,verði,     ,     
að,að,  ,  
taka,taka,    ,    
það,það,   ,   
tilsvarandi,tilsvarandi,           ,           
þvi,því,  i,  í
",",",", , 
að,að,  ,  
hann,hann,    ,    
tæki,tæki,    ,    
lánið,lánið,     ,     
í,í, , 
erlendri,erlendri,        ,        
mynt,mynt,    ,    
og,og,  ,  
fiskveiðasjóður,fiskveiðasjóður,               ,               
væri,væri,    ,    
aðeins,aðeins,      ,      
i,í,i,í
raun,raun,    ,    
og,og,  ,  
veru,veru,    ,    
milliliður,milliliður,          ,          
.,., , 
,,,
Þetta,Þetta,     ,     
er,er,  ,  
ekki,ekki,    ,    
hægt,hægt,    ,    
og,og,  ,  
ekki,ekki,    ,    
fyrir,fyrir,     ,     
hendi,hendi,     ,     
hjá,hjá,   ,   
fískveiðasjóði,fiskveiðasjóði, ískve ða jóð ,   kve ðasjóði
.,., , 
,,,
Ég,Ég,  ,  
fyrir,fyrir,     ,     
mitt,mitt,    ,    
leyti,leyti,     ,     
taldi,taldi,     ,     
þess,þess,    ,    
vegna,vegna,     ,     
mjög,mjög,    ,    
æskilegt,æskilegt,        ,        
",",",", , 
þegar,þegar,     ,     
allar,allar,     ,     
þessar,þessar,      ,      
kringumstæður,kringumstæður,             ,             
eru,eru,   ,   
athugaðar,athugaðar,         ,         
",",",", , 
að,að,  ,  
ekki,ekki,    ,    
væri,væri,    ,    
úthlutað,úthlutað,        ,        
til,til,   ,   
fulls,fulls,     ,     
þessum,þessum,      ,      
50,50,  ,  
millj.,millj.,      ,      
kr.,kr.,   ,   
á,á, , 
s.l.,s.l.,    ,    
þingi,þingi,     ,     
",",",", , 
vegna,vegna,     ,     
þess,þess,    ,    
að,að,  ,  
þá,þá,  ,  
mundi,mundi,     ,     
gefast,gefast,      ,      
timi,tími,  mi, ím 
til,til,   ,   
þess,þess,    ,    
á,á, , 
haustþinginu,haustþinginu,            ,            
",",",", , 
---,---,   ,   
ég,ég,  ,  
gerði,gerði,     ,     
ekki,ekki,    ,    
ráð,ráð,   ,   
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
málið,málið,     ,     
kæmi,kæmi,    ,    
fyrir,fyrir,     ,     
á,á, , 
þessu,þessu,     ,     
aukaþingi,aukaþingi,         ,         
",",",", , 
---,---,   ,   
að,að,  ,  
taka,taka,    ,    
málefni,málefni,       ,       
fískveiðasjóðs,fiskveiðasjóðs, ískve ða jó  ,   kvei a jóðs
þannig,þannig,      ,      
til,til,   ,   
meðferðar,meðferðar,         ,         
að,að,  ,  
gera,gera,    ,    
honum,honum,     ,     
kleift,kleift,      ,      
með,með,   ,   
lagabreyt.,lagabreyt.,          ,          
að,að,  ,  
taka,taka,    ,    
á,á, , 
móti,móti,    ,    
þessu,þessu,     ,     
lánsfé,lánsfé,      ,      
til,til,   ,   
aukinna,aukinna,       ,       
lánveitinga,lánveitinga,           ,           
á,á, , 
sviði,sviði,     ,     
sjávarútvegsins,sjávarútvegsins,               ,               
.,., , 
,,,
En,En,  ,  
það,það,   ,   
er,er,  ,  
skoðun,skoðun,      ,      
fiskveiðasjóðs,fiskveiðasjóðs,              ,              
og,og,  ,  
ég,ég,  ,  
er,er,  ,  
einn,einn,    ,    
þeirra,þeirra,      ,      
",",",", , 
sem,sem,   ,   
eiga,eiga,    ,    
þar,þar,   ,   
hlut,hlut,    ,    
að,að,  ,  
máli,máli,    ,    
",",",", , 
að,að,  ,  
sjóðurinn,sjóðurinn,         ,         
geti,geti,    ,    
ekki,ekki,    ,    
tekið,tekið,     ,     
",",",", , 
eins,eins,    ,    
og,og,  ,  
aðstæðurnar,aðstæðurnar,           ,           
eru,eru,   ,   
og,og,  ,  
óvissan,óvissan,       ,       
i,í,i,í
okkar,okkar,     ,     
þjóðfélagi,þjóðfélagi,          ,          
i,í,i,í
efnahagsmálunum,efnahagsmálunum,               ,               
",",",", , 
við,við,   ,   
meira,meira,     ,     
lánsfé,lánsfé,      ,      
",",",", , 
en,en,  ,  
hann,hann,    ,    
hefur,hefur,     ,     
þegar,þegar,     ,     
gert,gert,    ,    
án,án,  ,  
þess,þess,    ,    
að,að,  ,  
hafa,hafa,    ,    
heimild,heimild,       ,       
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
lána,lána,    ,    
það,það,   ,   
út,út,  ,  
þannig,þannig,      ,      
",",",", , 
að,að,  ,  
gengisáhættan,gengisáhættan,             ,             
sé,sé,  ,  
á,á, , 
herðum,herðum,      ,      
lántakandans,lántakandans,            ,            
.,., , 
,,,
En,En,  ,  
ég,ég,  ,  
tel,tel,   ,   
mikilvægast,mikilvægast,           ,           
í,í, , 
þessu,þessu,     ,     
sambandi,sambandi,        ,        
fyrir,fyrir,     ,     
fiskveiðasjóð,fiskveiðasjóð,             ,             
og,og,  ,  
tala,tala,    ,    
aðallega,aðallega,        ,        
um,um,  ,  
hann,hann,    ,    
",",",", , 
að,að,  ,  
á,á, , 
haustþinginu,haustþinginu,            ,            
",",",", , 
þegar,þegar,     ,     
það,það,   ,   
kemur,kemur,     ,     
saman,saman,     ,     
",",",", , 
liggi,liggi,     ,     
málið,málið,     ,     
þannig,þannig,      ,      
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
enn,enn,   ,   
sé,sé,  ,  
óráðstafað,óráðstafað,          ,          
50,50,  ,  
millj.,millj.,      ,      
kr.,kr.,   ,   
og,og,  ,  
hægt,hægt,    ,    
verði,verði,     ,     
þá,þá,  ,  
að,að,  ,  
gera,gera,    ,    
ráðstafanir,ráðstafanir,           ,           
til,til,   ,   
þess,þess,    ,    
",",",", , 
að,að,  ,  
fískveiðasjóði,fiskveiðasjóði, ískve ða jóð ,   kve ðasjóði
verði,verði,     ,     
kleift,kleift,      ,      
að,að,  ,  
fá,fá,  ,  
verulegan,verulegan,         ,         
hluta,hluta,     ,     
af,af,  ,  
þessu,þessu,     ,     
lánsfé,lánsfé,      ,      
með,með,   ,   
þeim,þeim,    ,    
hætti,hætti,     ,     
",",",", , 
að,að,  ,  
hann,hann,    ,    
taki,taki,    ,    
ekki,ekki,    ,    
á,á, , 
sínar,sínar,     ,     
herðar,herðar,      ,      
of,of,  ,  
mikla,mikla,     ,     
áhættu,áhættu,      ,      
um,um,  ,  
leið,leið,    ,    
.,., , 
,,,
Hann,Hann,    ,    
gat,gat,   ,   
þess,þess,    ,    
i,í,i,í
upphafi,upphafi,       ,       
ræðu,ræðu,    ,    
sinnar,sinnar,      ,      
",",",", , 
að,að,  ,  
13.,13.,   ,   
gr.,gr.,   ,   
eða,eða,   ,   
heimildin,heimildin,         ,         
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
reka,reka,    ,    
verksmiðjuna,verksmiðjuna,            ,            
sem,sem,   ,   
hlutafélag,hlutafélag,          ,          
og,og,  ,  
þar,þar,   ,   
með,með,   ,   
gefa,gefa,    ,    
einstaklingum,einstaklingum,             ,             
tækifæri,tækifæri,        ,        
til,til,   ,   
þess,þess,    ,    
að,að,  ,  
eiga,eiga,    ,    
hlut,hlut,    ,    
i,í,i,í
verksmiðjunni,verksmiðjunni,             ,             
",",",", , 
muni,muni,    ,    
hafa,hafa,    ,    
verið,verið,     ,     
til,til,   ,   
komin,komin,     ,     
vegna,vegna,     ,     
kröfu,kröfu,     ,     
frá,frá,   ,   
amerískum,amerískum,         ,         
auðmönnum,auðmönnum,         ,         
um,um,  ,  
það,það,   ,   
",",",", , 
að,að,  ,  
einstaklingar,einstaklingar,             ,             
mættu,mættu,     ,     
eiga,eiga,    ,    
í,í, , 
verksmiðjunni,verksmiðjunni,             ,             
eða,eða,   ,   
leggja,leggja,      ,      
fé,fé,  ,  
til,til,   ,   
hennar,hennar,      ,      
.,., , 
,,,
Ég,Ég,  ,  
get,get,   ,   
skýrt,skýrt,     ,     
hv.,hv.,   ,   
þm.,þm.,   ,   
hreinskilnislega,hreinskilnislega,                ,                
frá,frá,   ,   
því,því,   ,   
og,og,  ,  
vona,vona,    ,    
",",",", , 
að,að,  ,  
hann,hann,    ,    
taki,taki,    ,    
það,það,   ,   
trúanlegt,trúanlegt,         ,         
",",",", , 
að,að,  ,  
þegar,þegar,     ,     
ég,ég,  ,  
bar,bar,   ,   
fram,fram,    ,    
þessa,þessa,     ,     
till.,till.,     ,     
í,í, , 
samráði,samráði,       ,       
við,við,   ,   
þáv.,þáv.,    ,    
landbrh.,landbrh.,        ,        
",",",", , 
þá,þá,  ,  
var,var,   ,   
hún,hún,   ,   
ekki,ekki,    ,    
borin,borin,     ,     
fram,fram,    ,    
að,að,  ,  
neinu,neinu,     ,     
leyti,leyti,     ,     
að,að,  ,  
kröfu,kröfu,     ,     
eða,eða,   ,   
fyrir,fyrir,     ,     
þrýsting,þrýsting,        ,        
frá,frá,   ,   
amerískum,amerískum,         ,         
auðmönnum,auðmönnum,         ,         
",",",", , 
heldur,heldur,      ,      
af,af,  ,  
þeirri,þeirri,      ,      
sannfæringu,sannfæringu,           ,           
",",",", , 
sem,sem,   ,   
kom,kom,   ,   
i,í,i,í
Ijós,ljós,l   ,I   
við,við,   ,   
umr.,umr.,    ,    
um,um,  ,  
málið,málið,     ,     
",",",", , 
að,að,  ,  
fyrirtækið,fyrirtækið,          ,          
mundi,mundi,     ,     
betur,betur,     ,     
rekið,rekið,     ,     
",",",", , 
ef,ef,  ,  
einstaklingar,einstaklingar,             ,             
ættu,ættu,    ,    
hlut,hlut,    ,    
að,að,  ,  
máli,máli,    ,    
",",",", , 
en,en,  ,  
ef,ef,  ,  
verksmiðjan,verksmiðjan,           ,           
væri,væri,    ,    
eingöngu,eingöngu,        ,        
